Tarih;Saat;Toplam;Doğal Gaz;Barajlı;Linyit;Akarsu;İthal Kömür;Rüzgar;Güneş;Fuel Oil;Jeotermal;Asfaltit Kömür;Taş Kömür;Biyokütle;Nafta;LNG;Uluslararası;Atık Isı
17.05.2025;20:00;41537,67;8875,84;11129,36;4674,23;4715,11;6179,76;3157,04;,36;90,07;1146,17;81,69;613,78;961,78;0;0;-163,44;75,92
17.05.2025;21:00;41033,71;8824,8;10865,16;4432;4685,01;6153,25;3135,04;,02;91,93;1171,81;79,48;605,19;959,7;0;0;-47,41;77,73
17.05.2025;22:00;39366,36;8642,38;10136,63;4192,61;4522,99;6156,18;2741,15;,01;92,9;1196,97;81,69;602,67;971,56;0;0;-48,21;76,83
17.05.2025;23:00;37517,36;8260,11;8816,08;4382,07;4414,55;6154,81;2592,85;,01;91,87;1217,24;83,9;573,43;939,28;0;0;-82,58;73,74
18.05.2025;00:00;35326,51;7327,82;7701,25;4378,22;4244,12;6102,82;2659,63;,02;91,87;1214,2;81,69;551,03;958,42;0;0;-61,53;76,95
18.05.2025;01:00;33354,68;7139,91;6258,88;4391,81;4177,79;6094,72;2547,06;,02;92,73;1237,86;81,69;566,84;947,28;0;0;-261,38;79,47
18.05.2025;02:00;32028,78;6740,52;5418,66;4416,9;4048,94;6094,65;2509,76;,02;92,83;1244,44;83,9;604,09;955,89;0;0;-261,09;79,27
18.05.2025;03:00;31118,92;5629,27;5711,38;4416,94;3985,45;6056,96;2491,63;,11;91,88;1254,18;81,69;614,48;943,96;0;0;-237,88;78,87
18.05.2025;04:00;30584,79;5408,06;5340,75;4386,61;4025,88;6048,74;2539,11;2,74;91,72;1257,12;81,69;608,81;943,63;0;0;-229,58;79,51
18.05.2025;05:00;29357,5;4760,76;4919,49;4348,85;3971,37;6034,88;2480,07;36,84;90,7;1267,28;81,69;600,19;957,68;0;0;-269,05;76,75
18.05.2025;06:00;27334,96;3274,48;4285,64;4279,12;3960,21;5963,8;2291,47;458,19;85,92;1262,89;81,69;596,44;956,89;0;0;-239,71;77,93
18.05.2025;07:00;25359,65;2138,17;3829,09;3993,86;3547,32;5328,05;2220,68;1589,56;80,46;1264,12;81,69;581,78;951,55;0;0;-323,83;77,15
18.05.2025;08:00;23699,73;1718,11;4303,84;3738,69;3174,45;3694,39;2163,84;2237,17;89,51;1239,08;81,69;585,64;935,03;0;0;-337,32;75,61
18.05.2025;09:00;22470,01;1591,23;4030,62;3609,12;2733,88;3048,8;2375,12;2502,71;86,06;1215,84;79,48;554,82;951,42;0;0;-380,47;71,38
18.05.2025;10:00;22622,44;1590,24;4233,98;3650,99;2244,09;2926,85;2443,47;2569,88;92,69;1185,89;79,48;565,08;946,36;0;0;19,16;74,28
18.05.2025;11:00;22512,54;1543,48;3909,87;3742,9;2156,89;2966;2587,79;2566,35;85,37;1136,96;81,69;570,42;943,82;0;0;152;69
18.05.2025;12:00;21985,59;1560,38;3608,83;3756,2;1969,98;2898,28;2776,09;2275,97;92;1144,61;81,69;577,31;950,23;0;0;222,87;71,15
18.05.2025;13:00;22094,93;1548,86;3235,99;3867,6;1964,52;2885,72;3035,81;2264,09;87,34;1134,01;79,48;568,98;940,52;0;0;412,28;69,73
18.05.2025;14:00;22397,67;1522,95;3167,5;3862,74;2034,81;2868,9;3341,58;2302,13;86,01;1098,1;81,69;575,32;933,05;0;0;454,9;67,99
18.05.2025;15:00;23220,05;1511,15;3051,41;4015,11;2205,94;3025,28;3787,82;2418,35;79,56;1114,03;81,69;565,3;926,19;0;0;371,18;67,04
18.05.2025;16:00;25511,04;1566,85;4371,44;3851,85;2622,55;3337,51;4138,79;2291,9;83,56;1117,06;81,69;565,63;942,12;0;0;471,62;68,47
18.05.2025;17:00;29225,64;2298;6114,18;3971,98;3696,45;3876,14;3969,37;1937,1;80;1136,44;81,69;596,44;944,36;0;0;449,09;74,4
18.05.2025;18:00;32905,88;4413,37;6954,37;4336,95;4123,67;5322,65;3674,98;761,48;94,79;1152,4;81,69;605,14;965,18;0;0;344,68;74,53
18.05.2025;19:00;35616,67;6485,07;8192,95;4440,25;4494,93;5839,43;3364,76;86,65;90,85;1176,75;83,9;612,49;966,69;0;0;-295,81;77,76
18.05.2025;20:00;37594,82;6935,16;9616,49;4420,74;4511,98;6021,08;3389,01;,39;92,21;1203,87;83,9;607,15;952,73;0;0;-316,9;77,01
18.05.2025;21:00;37041;6821,22;9107,78;4404,12;4486,24;6107,2;3290,67;,02;93;1226,24;81,69;607,97;950,92;0;0;-210,35;74,28
18.05.2025;22:00;35792,97;6531,43;8474,75;4391,84;4396,11;6085,8;3012,55;,02;94,09;1247,69;79,48;603,67;949,23;0;0;-151,86;78,17
18.05.2025;23:00;34413,81;6134,14;7794,99;4403,64;4233,17;6101,22;2796,56;,01;93,47;1266,7;81,69;607,99;935,16;0;0;-112,79;77,86
19.05.2025;00:00;32468,73;5595,28;6782,04;4424,47;3967,17;6185,97;2533,63;,01;92,52;1279,13;81,69;598,08;929,87;0;0;-79,49;78,36
19.05.2025;01:00;30602,01;4925,48;5869,54;4423,85;3917,44;6181,34;2250,32;,01;93,71;1294,3;81,69;613,21;930,03;0;0;-53,45;74,54
19.05.2025;02:00;29237,74;4502,2;5104,65;4381,31;3882,98;6186,86;2164,6;,01;93,7;1303,89;83,9;609,25;942,53;0;0;-91,31;73,17
19.05.2025;03:00;28303,3;3953,96;4995,92;4201,95;3949,75;6139,05;2023,42;,13;93,43;1306,56;81,69;602,9;943,64;0;0;-67,94;78,84
19.05.2025;04:00;27994,58;3664,99;4964,84;4209,01;3930,46;6142,57;2047,59;2,8;92,92;1310,37;81,69;601,33;935,22;0;0;-68,23;79,02
19.05.2025;05:00;26820,14;3034,68;4240,87;4202,34;3889,25;6124,34;2260,99;54,01;90,98;1311,07;81,69;597,31;947,5;0;0;-93,05;78,16
19.05.2025;06:00;25179,16;2577,43;3856,35;4246,4;3689,69;4835,68;2393,23;539,86;87,02;1311,47;81,69;593,85;961,59;0;0;-70,79;75,69
19.05.2025;07:00;23739,44;2109,85;3808,06;4048,82;3305,97;3505,01;2340,82;1754,81;81,42;1298,3;81,69;563,49;961,95;0;0;-192,1;71,35
19.05.2025;08:00;23627,83;2161,02;3390,48;4010,35;3493,91;3134,35;2053,86;2547,18;82,77;1280,9;79,48;563,67;956,81;0;0;-207,81;80,86
19.05.2025;09:00;23115,51;1907,33;3351,64;4062,35;3445,09;2866,7;1839,19;2832,22;85,56;1263,36;79,48;554,57;963,28;0;0;-216,7;81,44
19.05.2025;10:00;22697,47;2001;3180,02;4024,29;3064,44;2850,13;1740,07;3072,71;86,94;1239,2;79,48;554,43;962,83;0;0;-233,11;75,04
19.05.2025;11:00;22808,39;1689,81;3698,5;3966,75;3067,14;2852,12;1580,89;3058,81;86,78;1201,97;81,69;557,03;967,41;0;0;-74,93;74,42
19.05.2025;12:00;21750,18;1575,39;3096,72;3931,51;2729,72;2822,99;1620,36;3008,65;86,57;1167,29;81,69;543,91;969,21;0;0;43,08;73,09
19.05.2025;13:00;22167,25;1590,31;3070,76;3892,4;2810,7;2826,51;1804,19;3055,39;86,13;1155,23;81,69;554,45;964,18;0;0;196,17;79,14
19.05.2025;14:00;23454,38;1682,47;3585,46;3886,09;3009,01;3000,29;2070,74;3068,26;85,68;1127,48;81,69;554,22;965,7;0;0;260,14;77,15
19.05.2025;15:00;24950,99;1771,45;4603,58;3844,04;3211,39;3255,07;2227,43;2913,97;87,05;1119,31;81,69;563,87;965,79;0;0;231,53;74,82
19.05.2025;16:00;27774,82;1927,61;6825,13;3937,02;3414,26;3648,81;2557,17;2632,39;88,49;1128,71;81,69;556,04;967,14;0;0;-66,07;76,43
19.05.2025;17:00;31586,21;2997,11;7503,2;4194,61;3935,37;5509,1;2699,23;1961,64;89,91;1132,57;79,48;585,22;987,23;0;0;-164,45;75,99
19.05.2025;18:00;35117,24;5804,82;7813,73;4352,48;4171,13;6624,17;2792,53;784,03;92,38;1143,62;81,69;579,16;984,4;0;0;-184,29;77,39
19.05.2025;19:00;37569,57;7723,98;8842,23;4408,93;4370,99;6692,58;2648,17;72,81;92,03;1169,03;81,69;573,98;990,95;0;0;-178,32;80,52
19.05.2025;20:00;39810,27;8251,03;10413,88;4454,55;4391,66;6641,37;2776,23;,45;92,69;1203,17;81,69;588,52;993,9;0;0;-160,05;81,18
19.05.2025;21:00;39243,64;7997,88;10106,26;4481,46;4367,52;6621,71;2633,08;,02;92,93;1227,81;81,69;583,16;984,4;0;0;-11,98;77,7
19.05.2025;22:00;37604,67;7744,06;8994,11;4465,68;4297,19;6680,28;2325,04;,02;93,64;1241,98;81,69;588,43;976,65;0;0;36,2;79,7
19.05.2025;23:00;35848,84;7243,9;7991,02;4498,14;4014,69;6637,67;2296,71;,01;91;1254,91;83,9;589,5;971,36;0;0;97,93;78,1
20.05.2025;00:00;34291,47;6383,33;7160,46;4544,27;3986,95;6654,79;2337,96;,02;93,28;1270,1;99,36;595,44;959,34;0;0;128,88;77,29
20.05.2025;01:00;32400,77;5525,16;6139,13;4525,21;4044,84;6650,88;2285,93;,02;92,35;1300,71;108,19;584,91;964,92;0;0;100,86;77,66
20.05.2025;02:00;31263,62;5557,43;5414,53;4493,18;3954,26;6652,26;1932,26;,02;93,49;1313,52;112,6;592,67;955,61;0;0;117,7;74,09
20.05.2025;03:00;30670;5652,62;5179,87;4399,95;3798,27;6673,57;1675,45;,1;92,87;1324,37;110,4;583,1;970,43;0;0;132,02;76,98
20.05.2025;04:00;30150,88;5111,59;5215,2;4248,26;3860,33;6673,75;1787,74;2,74;92,82;1331,73;110,4;587,13;960,13;0;0;94,91;74,15
20.05.2025;05:00;29399,26;4900,74;4576,2;4267,36;3772,69;6677,33;1836,83;63,5;91,8;1335,89;110,4;594,94;980,64;0;0;114,75;76,19
20.05.2025;06:00;28222,95;4141,87;3930,62;4226,79;3606,75;6655,05;1768,63;616,53;86,23;1330,36;112,6;600,61;974,85;0;0;99,13;72,93
20.05.2025;07:00;28102,98;3530,24;3824,37;4185,33;3495,97;6563,16;1635,78;1832,68;84,5;1298,82;110,4;600,07;984,11;0;0;-112,75;70,3
20.05.2025;08:00;30806,26;4500,71;4667,4;4277,45;3822,96;6595,42;1519,31;2480,59;95,61;1256,92;110,4;572,2;968,53;0;0;-132,01;70,77
20.05.2025;09:00;30549,95;4064,86;4578,14;4235,94;3812,29;6548,41;1655,59;2783,69;93,46;1218,79;112,6;573,49;961,64;0;0;-165,12;76,17
20.05.2025;10:00;29614,21;3937,73;4199,4;4149,05;3379,55;5840,26;1867,1;3087,02;87,2;1177,68;112,6;534,57;960,03;0;0;205,52;76,5
20.05.2025;11:00;29750,09;4133,2;4338,27;4251,75;3336,19;5505,04;2119,77;3200,89;87,43;1145,5;110,4;539,72;955,36;0;0;-50,98;77,55
20.05.2025;12:00;27819,23;3455,83;3144,99;4510,84;2938,91;5259,84;2240;3139,37;86,85;1119,94;110,4;531,62;952,86;0;0;251,47;76,31
20.05.2025;13:00;29685,75;3960,29;3764,44;4600,59;3159;5722,41;2165,88;3127,56;87,23;1093,89;88,32;523,76;962,41;0;0;349,84;80,13
20.05.2025;14:00;31459,11;4462,3;4070,69;4564,21;3377,94;6512,94;2249,46;2977,8;86,55;1075,79;90,52;423,01;954,16;0;0;535,6;78,14
20.05.2025;15:00;32598,07;4569,01;4914,78;4743,5;3516,48;6585,21;2458,47;2741,54;93,83;1069,34;103,77;458,86;962,89;0;0;307,6;72,79
20.05.2025;16:00;34908,97;6012,66;6004,54;4784,15;3673,11;6578,97;2691,04;2370,21;96,75;1073,98;108,19;453,82;974,66;0;0;11,82;75,07
20.05.2025;17:00;37768,3;8307,81;6987,48;4800,22;3720,78;6551,94;2881,07;1899,74;90,84;1078,84;108,19;532,24;998,92;0;0;-267,09;77,32
20.05.2025;18:00;40143,01;9766,32;8286,63;4824,87;4035,76;6658,74;2907,52;864,51;95,61;1089,52;110,4;600,03;993,69;0;0;-166,97;76,38
20.05.2025;19:00;42322,8;10085,64;10568,2;4888,41;4161,59;6652,49;3023,59;101,15;94,16;1115,04;90,52;595,56;997,47;0;0;-124,4;73,38
20.05.2025;20:00;44061,37;10180,02;11892,61;4877,08;4285,32;6685,37;3322,57;,6;85,7;1145,99;72,86;610,08;984,14;0;0;-157,7;76,73
20.05.2025;21:00;43181,49;10539,24;10877,27;4843,31;4166,21;6689,15;3172,89;,01;93,5;1170,83;68,44;603;986,9;0;0;-107,8;78,54
20.05.2025;22:00;41582,38;10172,04;9643,27;4840,05;4272,65;6720,25;3034,7;,01;87,15;1186,44;59,61;603,36;983,27;0;0;-94,89;74,47
20.05.2025;23:00;39421,31;9646,38;8420,79;4839,76;4078,26;6718,86;2794,71;,01;93,21;1207,97;57,4;598,77;963,31;0;0;-77,58;79,46
21.05.2025;00:00;37019,25;9058,49;7112,8;4793,71;3860,38;6666,68;2511,4;,02;93,11;1224,05;57,4;597,25;968,76;0;0;-4,78;79,98
21.05.2025;01:00;35254,62;8914,04;5964,02;4618,43;3828,37;6670,66;2253,14;,02;93,51;1237,74;55,2;611,08;966,81;0;0;-36,35;77,95
21.05.2025;02:00;33902,61;8250,11;5335;4700,73;3789,6;6660,41;2102,17;,02;93,16;1259,5;52,99;607,65;974,47;0;0;2,1;74,7
21.05.2025;03:00;33115,16;7823,52;5077,39;4818,28;3658,46;6632,94;2064,7;,1;93,18;1273,85;57,4;605,87;971,68;0;0;-38,9;76,69
21.05.2025;04:00;32513,4;7639,27;4779,11;4827,52;3627,5;6652,84;1932,2;2,3;92,93;1284,69;61,82;606,41;986,58;0;0;-54,56;74,79
21.05.2025;05:00;31738,69;7244,5;4562,72;4849,66;3566,34;6647,69;1718,07;67,18;89,65;1289,92;64,03;603,5;996,18;0;0;-32,48;71,73
21.05.2025;06:00;30642,9;6148,25;4178,72;4744,75;3439,84;6656,39;1581,86;782,99;84,85;1293,18;68,44;600,13;983,2;0;0;5,08;75,22
21.05.2025;07:00;30096,27;4581,96;4156,5;4717,55;3436,66;6657,62;1394,4;2088,7;79,02;1272;75,07;607,33;1000,17;0;0;-47,78;77,07
21.05.2025;08:00;31638,1;5353,13;4481,35;4771,03;3505,21;6672,43;1210,12;2701,15;90,83;1226,82;79,07;596,08;996,52;0;0;-126,34;80,7
21.05.2025;09:00;30850,81;4891,05;4364,5;4760,78;3331,3;6602,14;1103,85;2978;86,16;1176,58;81,69;590,69;938,43;0;0;-137,25;82,89
21.05.2025;10:00;29867,84;4354,92;4391,51;4638,05;3189,28;6142,14;1103,8;3144,13;86,69;1145,93;103,77;597,22;962,08;0;0;-61,99;70,31
21.05.2025;11:00;29566,94;4315,98;4055,24;4609,7;3024,91;6136,65;1130,51;3241,63;93,4;1113,93;110,4;599,15;970,3;0;0;89,31;75,83
21.05.2025;12:00;27593,29;4081,34;3059,72;4667,52;2810,94;5802,03;1149,43;3244,16;86,9;1091,41;112,6;602,01;970,33;0;0;-150,5;65,4
21.05.2025;13:00;28478,73;4525,4;3330,69;4586,13;2947,66;5777,42;1145,82;3201,03;86,58;1074,05;110,4;596,37;951,78;0;0;73,89;71,51
21.05.2025;14:00;30267,72;4255,08;3955,54;4667,38;3261,3;6474,54;1234,15;3125,73;86,87;1062,02;110,4;593,4;961,41;0;0;403,88;76,02
21.05.2025;15:00;31787,76;5085,21;4833,82;4854,89;3168,46;6324,84;1409,24;2992,54;85,61;1059,32;110,4;603,31;964,38;0;0;225,07;70,67
21.05.2025;16:00;34644,51;7300,67;5620,55;4915,74;3369,34;6222,81;1586,62;2728,94;87,45;1053,08;110,4;602,28;975,9;0;0;-2,43;73,16
21.05.2025;17:00;37846,76;9159,07;6862;4872,18;3760,31;6639,71;1678,55;2139,77;88,85;1058,26;108,19;602,09;997,23;0;0;-195,24;75,79
21.05.2025;18:00;40528,99;10638,92;8767,99;4792,75;4112,06;6716,27;1711,42;894,69;89,24;1068,18;112,6;582,16;1001,25;0;0;-37,07;78,53
21.05.2025;19:00;42681,89;10757,25;11545,64;4771,6;4237,59;6716,78;1593,46;88,7;88,6;1096,93;108,19;589,57;1001,96;0;0;4,38;81,24
21.05.2025;20:00;44508,71;10568,95;13475,42;4725,18;4277,4;6717,76;1653,7;1,28;89,03;1136,43;110,4;595,21;996,94;0;0;79,62;81,39
21.05.2025;21:00;43751,29;10272,75;13294,3;4718,52;4185,67;6713,65;1488,29;,02;88,2;1163,61;110,4;584,47;987,46;0;0;61,69;82,26
21.05.2025;22:00;41805,24;10336,43;11581,71;4802,21;4129,24;6707,69;1235,4;,02;88,83;1186,37;10,4;590,34;991,86;0;0;63,97;80,77
21.05.2025;23:00;39865,31;10237,33;9756,82;4834,6;4058,13;6720,93;1142,73;,01;88,37;1197,22;114,81;571,65;986,86;0;0;76,09;79,76
22.05.2025;00:00;37265,95;10053,93;7726,34;4832,5;3686,95;6726,47;1057,98;,02;89,78;1217,29;110,4;589,1;984,92;0;0;109,41;80,86
22.05.2025;01:00;35415,07;9964,63;6007,65;4871,95;3612,68;6731,92;1042,19;,02;88,41;1225,48;112,6;598,05;979,69;0;0;96,02;83,78
22.05.2025;02:00;33898,16;9175,64;5372,33;4871,4;3503,78;6727,31;1015,32;,02;89,1;1260,1;112,6;590,63;986,33;0;0;116,65;76,95
22.05.2025;03:00;32942,91;8767,52;4959,48;4869,74;3375,3;6700,77;1020,29;,16;89,12;1264,25;112,6;590,8;989,63;0;0;125,74;77,51
22.05.2025;04:00;32572,99;8689,26;4713,6;4782,48;3428,19;6724,56;963,28;2,47;88,82;1270,92;110,4;599,59;989,26;0;0;134,61;75,55
22.05.2025;05:00;31452,17;8464,57;4010,44;4468,62;3424,75;6712,51;1015,65;75,81;86,21;1279,18;112,6;579,03;1001,21;0;0;147,39;74,2
22.05.2025;06:00;30395,81;6977,5;3644,95;4581,65;3318,06;6711,57;1190,81;762;82,9;1273,43;110,4;591,2;995,54;0;0;81,89;73,91
22.05.2025;07:00;29979,28;5173,78;3767,04;4571,8;3218,42;6617,11;1497,97;2031,07;83,89;1254,66;110,4;595,71;1006,84;0;0;-26,41;77
22.05.2025;08:00;32188,15;5698,07;4804,07;4575,73;3456,93;6632,72;1424,47;2652,36;89,4;1211,49;112,6;591,33;1012,68;0;0;-151,91;78,21
22.05.2025;09:00;31685,7;5507,6;4515,33;4575,36;3321,29;6616,17;1349,69;2921,04;88,92;1166,14;112,6;589,16;1008,29;0;0;-159,45;73,56
22.05.2025;10:00;30737,33;5108,67;3988,74;4629,75;3110,47;6649,21;1358,22;3068,36;89;1127,29;110,4;597,2;968,49;0;0;-138,43;69,96
22.05.2025;11:00;30889,51;5180,39;4040,67;4564,26;2991,93;6690,22;1335,85;3085,11;88,54;1098,14;110,4;609,62;990,13;0;0;32,02;72,23
22.05.2025;12:00;28947,27;4349,71;3231,66;4403,5;2830,21;6709,02;1393,51;3134,1;89,41;1064,18;112,6;584,47;1003,29;0;0;-25,03;66,64
22.05.2025;13:00;30000,57;4585,08;3420,19;4552,68;2900,22;6699,41;1448,07;3115,56;91,92;1035,26;110,4;600,38;999,2;0;0;378,28;63,92
22.05.2025;14:00;32228,5;5410,18;4489,99;4590,31;3157,48;6689,11;1557,1;3033,55;95,53;1008,17;110,4;609,25;989,02;0;0;425,65;62,76
22.05.2025;15:00;34080,72;7208,13;4828,97;4579,14;3085,03;6728,22;1827,23;2814,05;90,42;995,58;112,6;612,08;974,92;0;0;157,59;66,76
22.05.2025;16:00;37160,95;8878,01;6542,67;4381,28;3347,38;6695,2;2065,51;2353,64;92,61;982,87;112,6;616,57;984,97;0;0;39,18;68,46
22.05.2025;17:00;39378,55;9966,1;9052,02;4374,42;3615,63;6657,26;1977,45;1058,5;89,8;978,27;110,4;607,56;985,19;0;0;-160,04;65,99
22.05.2025;18:00;41846,62;10449,24;10827,86;4397,45;3811,48;6743,64;1970,72;837,43;88,06;998,92;110,4;610,91;1007,99;0;0;-75,28;67,8
22.05.2025;19:00;43286,03;10501,34;12876,2;4447,27;3975,1;6764;1704,23;86,26;88,6;1041,26;112,6;603,07;1008,95;0;0;7,4;69,75
22.05.2025;20:00;44982,5;10542,69;14203,05;4548,65;4112,75;6780,14;1738,63;2,78;87,38;1086,07;108,19;622,07;979,9;0;0;98,42;71,78
22.05.2025;21:00;44146,6;10541,35;13473,65;4634,7;4013,55;6762,78;1671,47;,01;87,36;1118;110,4;621,75;1000,31;0;0;42,82;68,45
22.05.2025;22:00;42285,72;10504,63;11913,97;4570,8;3883,89;6761,25;1548,47;,01;88,03;1144,61;110,4;623,68;995,3;0;0;73,12;67,56
22.05.2025;23:00;40077,01;10389,48;9887,74;4678,75;3767,28;6769,92;1463,9;,01;88,17;1172,99;110,4;629,43;979,77;0;0;70,43;68,74
23.05.2025;00:00;37517,91;10190,51;7555,63;4812,57;3440,74;6752,88;1597,01;,02;92,71;1186,33;110,4;605,95;992,44;0;0;107,51;73,21
23.05.2025;01:00;35483,6;9909,95;5818,19;4853,29;3384,07;6760,69;1599,09;,02;91,58;1212,22;110,4;598,6;975,2;0;0;97,64;72,66
23.05.2025;02:00;34160,47;9060,62;5348,21;4804,14;3300,64;6746,94;1663,85;,02;92,54;1228,86;112,6;607,82;1001,43;0;0;124,52;68,28
23.05.2025;03:00;33144,26;8306,96;5097,63;4811,96;3194,16;6755,69;1702,01;,13;91,96;1244,48;110,4;613,24;1006,15;0;0;140,51;68,98
23.05.2025;04:00;32747,54;8198,11;4940,24;4658,58;3190,12;6757,96;1722,51;2,63;92,13;1255,29;112,6;604,41;995,87;0;0;147,36;69,73
23.05.2025;05:00;31829,22;7939,45;4485,47;4598,67;3149,35;6746,85;1576,36;60,9;90,12;1265,53;112,6;597,49;990,14;0;0;143,88;72,41
23.05.2025;06:00;30594,97;7222,83;3578,93;4561,67;3105,48;6740,03;1400,33;698,43;88,73;1267,3;110,4;600,84;992,65;0;0;156,34;71,01
23.05.2025;07:00;30339,91;6057,79;3643,65;4446,13;3070,89;6772,27;1266,6;1961,59;88,15;1251,22;108,19;618,17;985,17;0;0;-1,02;71,11
23.05.2025;08:00;32726,9;7003,68;4607,21;4463,68;3299,84;6762,73;1016,11;2575,93;92,22;1205,13;112,6;603,51;981,65;0;0;-67,28;69,89
23.05.2025;09:00;32635,16;6650,38;4587,7;4467,56;3362,46;6769,45;979,07;2867,22;93,89;1167,81;110,4;604,8;981,97;0;0;-79,28;71,73
23.05.2025;10:00;31492,39;5944,18;4167,96;4416,92;3112,49;6767,55;1092,26;3103,72;94,71;1126,25;108,19;604,25;972,33;0;0;-88,72;70,3
23.05.2025;11:00;30741,49;4693,57;4643,51;4433,55;3093,97;6682,35;1194,41;3156,06;93,87;1088,47;112,6;608,45;955,64;0;0;-84,47;69,51
23.05.2025;12:00;28976,87;3972,29;4041,62;4372,19;2716,68;6537,82;1395,68;3072,96;87,58;1063,12;112,6;604,89;965,46;0;0;-33,86;67,84
23.05.2025;13:00;29578,16;4176,79;4156,68;4281,71;2733,69;6575,03;1688,17;2929,14;93,33;1037,43;110,4;597,51;957,69;0;0;173,34;67,25
23.05.2025;14:00;32491,54;5200,72;5045,57;4311,16;3102,69;6661,29;1974,69;2890,36;94,94;1017,92;110,4;592,63;941,77;0;0;478,21;69,19
23.05.2025;15:00;33716,66;6403,36;5020,44;4205,87;3097,83;6739,56;2256,62;2889,94;92,54;1019,95;112,6;596,46;956,27;0;0;253,42;71,8
23.05.2025;16:00;36810,54;7887,63;6474,21;4445,24;3278,5;6782,88;2593,46;2624,3;94,38;1022,52;110,4;602,1;952,69;0;0;-130,27;72,5
23.05.2025;17:00;39741,49;9655,62;7953,25;4374,11;3591,68;6753,5;2694,94;1971,09;84,81;1035,29;110,4;603,64;938,79;0;0;-98,34;72,71
23.05.2025;18:00;41815,82;10434,25;10070,62;4360,84;3772,69;6781,17;2747,97;844;84,86;1053,88;108,19;619,55;954,69;0;0;-73,28;56,39
23.05.2025;19:00;43372,13;10359,73;11985,94;4421,02;3918,05;6777,7;2826;97,38;85,75;1083,65;112,6;625,83;963,29;0;0;39,01;76,18
23.05.2025;20:00;45035,41;9947,7;13426,24;4595,09;3971,35;6781,12;3278,46;3,33;86,13;1117,84;112,6;622,55;967,28;0;0;51,66;74,06
23.05.2025;21:00;44148,75;9947,43;12308,73;4636,03;3985,62;6776,43;3423,09;,02;92,49;1145,06;110,4;606,41;962,73;0;0;75,34;78,97
23.05.2025;22:00;42067,67;9787,66;10589,27;4590,57;3849,01;6784,61;3395,72;,02;92,18;1164,82;110,4;608,65;947,53;0;0;70,38;76,85
23.05.2025;23:00;40192,9;9844,85;8996,21;4616,37;3702,8;6791,67;3196,7;,01;93,08;1159,63;110,4;600,49;946,5;0;0;62,27;71,92
24.05.2025;00:00;37743,37;9749,39;6988,71;4653,79;3501,22;6754,58;2958,41;,02;92,28;1203,02;99,36;602,6;952,92;0;0;112,14;74,93
24.05.2025;01:00;35815,78;9085,79;5858,09;4665,73;3422,21;6751,83;2918,5;,02;91,87;1215,53;83,9;605,55;948,95;0;0;95,95;71,86
24.05.2025;02:00;33999,46;8006,96;5483,82;4434,97;3317,41;6736,79;2936,92;,02;92,44;1218,36;79,48;600,72;949,7;0;0;67,74;74,13
24.05.2025;03:00;33056,92;7881,68;5199,5;4332,23;3237,92;6736,65;2595,55;,15;85,44;1221,96;81,69;600,14;962,81;0;0;45,9;75,3
24.05.2025;04:00;32474,28;7737,62;4962,57;4307,11;3215,21;6720,7;2467,08;2,79;90,97;1222,3;83,9;589,66;958,27;0;0;47,39;68,71
24.05.2025;05:00;31274,37;7370,1;4249,95;4255,19;3180,4;6728,9;2364,84;57,83;90,5;1221,22;77,28;594,59;954,28;0;0;61,3;67,99
24.05.2025;06:00;29639,86;5706,81;3893,51;4252,21;3133,64;6709,57;2170,61;743,3;89,44;1220,92;79,48;601,07;950,1;0;0;21,84;67,36
24.05.2025;07:00;28535,84;3825,81;4033,68;4265,31;2945,66;6550,79;1965,22;1973,5;83,36;1181,75;81,69;607,55;952,14;0;0;1,9;67,48
24.05.2025;08:00;29796,48;4253,79;4575,14;4188,02;3169,69;6674,65;1426,72;2624,29;88,9;1168,21;81,69;596,14;965,37;0;0;-81,99;65,86
24.05.2025;09:00;29862,29;3968,52;4827,15;4239,54;3274,78;6627,84;1207,57;2887,46;91,15;1121,54;79,48;605,63;950,37;0;0;-86,71;67,97
24.05.2025;10:00;29430,73;3292,91;4766,56;4135,87;2933,72;6648,08;1128,11;3014,12;86,44;1076,68;83,9;601,76;956,42;0;0;635,21;70,95
24.05.2025;11:00;29252,93;3034,57;4848,62;4034,13;3043,67;6630,27;1177,11;3114,67;83,53;1029,23;81,69;598,76;956,58;0;0;549,56;70,54
24.05.2025;12:00;28168,07;3001,27;3849,82;4066,73;2755,4;6626,18;1429,23;3110,57;92,16;1017,17;79,48;595,35;956,13;0;0;518,44;70,14
24.05.2025;13:00;29184,92;3033,73;4217,37;4093,57;2778,32;6634,09;1945,83;3078,89;91,42;1003,34;81,69;590,9;951,82;0;0;612,23;71,72
24.05.2025;14:00;30349,57;3081,61;4617,93;4117,89;2987,85;6639,38;2508,1;3073,84;86,99;996,79;81,69;589,9;952,9;0;0;544,35;70,35
24.05.2025;15:00;31875,85;3291,77;5494,36;4224,8;2890,15;6673,32;3219,27;2836,9;78,19;979,44;79,48;596,81;939,69;0;0;501,56;70,11
24.05.2025;16:00;34329,88;4606,51;5655,69;4324,19;3113,41;6629,91;4364,42;2492,23;78,88;971,32;81,69;595,24;939,22;0;0;408,37;68,8
24.05.2025;17:00;37113,58;6423,3;6649,23;4270,69;3200,66;6598,09;5025,73;1972,73;92,51;974,66;79,48;598,98;957,68;0;0;199,94;69,9
